,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2656,4328-VUFWD,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.29999923706055,2312.6999702453613,No
2657,3301-LSLWQ,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.0999984741211,1916.8999557495117,No
2658,7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,No,,,,,,,Two year,No,Mailed check,18.799999237060547,263.19998931884766,No
2659,3166-PNEOF,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.44999694824219,5273.449813842773,No
2660,5639-NTUPK,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.099998474121094,677.2999801635742,No
2661,8780-YRMTT,Female,0,No,No,66,No,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.400001525878906,3128.400100708008,No
2662,8348-HFYIV,Male,0,No,No,2,No,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,98.5,Yes
2663,5140-FOMCQ,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.1500015258789,6439.8500900268555,No
2664,6242-SGYTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.94999694824219,5886.899810791016,No
2665,8166-ORCHU,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55000305175781,3087.150100708008,No
2666,8414-OOEEL,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5247.0,No
2667,8454-AATJP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05000305175781,8283.600219726562,No
2668,6849-WLEYG,Male,0,No,Yes,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.75,19.75,Yes
2669,4659-NZRUF,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.1500015258789,1807.8500289916992,Yes
2670,4531-AUZNK,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.1500015258789,4852.650077819824,No
2671,4191-XOVOM,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4000015258789,6640.200096130371,No
2672,2150-OEGBV,Male,0,No,No,27,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),20.100000381469727,542.7000102996826,No
2673,8429-XIBUM,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.3499984741211,2229.699966430664,Yes
2674,1855-CFULU,Female,1,No,No,4,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.049999237060547,80.19999694824219,No
2675,4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,No,,,,,,,Two year,No,Mailed check,20.700000762939453,869.400032043457,No
2676,1872-EBWSC,Female,0,No,No,29,Yes,No,No,,,,,,,One year,No,Mailed check,20.350000381469727,590.1500110626221,No
2677,2608-BHKFN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05000305175781,280.20001220703125,Yes
2678,7026-YMSBE,Male,0,No,No,30,Yes,No,No,,,,,,,One year,No,Mailed check,19.700000762939453,591.0000228881836,No
2679,7341-LXCAF,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.6500015258789,298.6000061035156,Yes
2680,6997-UVGOX,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.44999694824219,6066.949783325195,No
2681,9674-EHPPG,Male,0,Yes,No,46,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.400001525878906,1858.4000701904297,No
2682,9462-MJUAW,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.400001525878906,201.60000610351562,Yes
2683,8128-YVJRG,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.6500015258789,557.5500106811523,Yes
2684,5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.19999694824219,7258.799789428711,No
2685,5781-BKHOP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.6500015258789,7246.800109863281,No
2686,4283-FUTGF,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8499984741211,1517.1499710083008,Yes
2687,5213-TWWJU,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2548.0,No
2688,1569-TTNYJ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,393.75,Yes
2689,8628-MFKAX,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8406.0,No
2690,2397-BRLOM,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.44999694824219,643.5999755859375,Yes
2691,7629-WIXZF,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.099998474121094,413.69998931884766,No
2692,5445-GLVOT,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.79999923706055,1095.599983215332,No
2693,3976-HXHCE,Male,0,No,No,72,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.299999237060547,1389.5999450683594,No
2694,2466-NEJOJ,Male,0,Yes,Yes,8,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),19.649999618530273,157.1999969482422,No
2695,0254-KCJGT,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4000015258789,4232.800079345703,No
2696,5472-CVMDX,Female,0,No,No,68,No,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.900001525878906,2645.2001037597656,No
2697,6461-SZMCV,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.94999694824219,6244.449783325195,No
2698,8150-QUDFX,Male,0,No,No,2,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.850000381469727,39.70000076293945,No
2699,9508-ILZDG,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.3499984741211,3275.899948120117,No
2700,2346-DJQTB,Female,0,No,No,35,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.149999618530273,845.2499866485596,No
2701,1697-LYYYX,Female,0,Yes,Yes,61,Yes,No,No,,,,,,,One year,No,Credit card (automatic),19.100000381469727,1165.1000232696533,No
2702,1942-OQFRW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No
2703,4749-VFKVB,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.099998474121094,50.099998474121094,Yes
2704,9640-ZSLDC,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.599998474121094,3211.799919128418,No
2705,4231-LZUYM,Female,0,Yes,No,72,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),25.649999618530273,1846.7999725341797,No
2706,7598-UAASY,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4000015258789,152.8000030517578,Yes
2707,7938-OUHIO,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.69999694824219,296.09999084472656,Yes
2708,8510-AWCXC,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.80000305175781,1310.4000396728516,Yes
2709,6128-AQBMT,Male,1,Yes,No,41,No,,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95000076293945,2211.9500312805176,No
2710,3594-BDSOA,Female,0,Yes,No,24,Yes,No,No,,,,,,,One year,No,Credit card (automatic),20.399999618530273,489.59999084472656,No
2711,0431-APWVY,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.0999984741211,2522.7999572753906,Yes
2712,5133-VRSAB,Male,0,No,No,8,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.350000381469727,234.8000030517578,No
2713,5996-DAOQL,Male,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.450000762939453,20.450000762939453,No
2714,6838-YAUVY,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.0999984741211,5135.399917602539,No
2715,0484-JPBRU,Male,0,No,No,41,Yes,Yes,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),25.25,1035.25,No
2716,7883-ROJOC,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.900001525878906,853.1000289916992,No
2717,0244-LGNFY,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.6500015258789,6670.800109863281,No
2718,7274-CGTOD,Male,0,No,No,62,No,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.70000076293945,2709.400047302246,No
2719,4295-YURET,Female,1,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.5999984741211,4065.5999145507812,No
2720,3426-NIYYL,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.54999923706055,773.2499885559082,Yes
2721,8225-BTJAU,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,792.5,Yes
2722,4635-EJYPD,Male,0,Yes,Yes,32,Yes,No,No,,,,,,,Two year,No,Mailed check,18.950000762939453,606.4000244140625,No
2723,1866-ZSLJM,Male,0,No,No,21,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),20.5,430.5,No
2724,4636-TVXVG,Male,0,Yes,Yes,62,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.950000762939453,1236.900047302246,No
2725,4236-UJPWO,Female,0,No,No,2,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,49.0,No
2726,9392-XBGTD,Male,0,No,Yes,27,Yes,No,No,,,,,,,Two year,No,Mailed check,20.600000381469727,556.2000102996826,No
2727,3387-VATUS,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.8499984741211,474.24999237060547,Yes
2728,6402-SSEJG,Female,0,No,No,25,No,,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.04999923706055,1526.2499809265137,No
2729,1143-NMNQJ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.69999694824219,171.39999389648438,Yes
2730,1169-SAOCL,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6500015258789,5225.850074768066,No
2731,1110-KYLGQ,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6819.75,No
2732,9929-PLVPA,Female,0,No,Yes,4,Yes,No,No,,,,,,,Month-to-month,No,Credit card (automatic),20.399999618530273,81.5999984741211,No
2733,3518-PZXZQ,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.29999923706055,55.29999923706055,No
2734,2371-JUNGC,Male,0,No,No,11,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.25,222.75,No
2735,7693-QPEFS,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.94999694824219,3793.3998413085938,No
2736,0924-BJCRC,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.44999694824219,5366.999816894531,No
2737,5074-FBGHB,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.6500015258789,6697.60009765625,No
2738,2351-BKRZW,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.19999694824219,3233.599868774414,No
2739,4455-BFSPD,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.1500015258789,6170.150093078613,No
2740,0415-MOSGF,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.400001525878906,44.400001525878906,Yes
2741,1724-BQUHA,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,447.5,Yes
2742,3948-KXDUF,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4537.5,No
2743,2323-ARSVR,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05000305175781,7440.350204467773,No
2744,0815-MFZGM,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.0,4158.0,No
2745,4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05000305175781,86.05000305175781,Yes
2746,5480-XTFFL,Female,0,Yes,Yes,31,Yes,No,No,,,,,,,Two year,No,Mailed check,21.0,651.0,No
2747,8295-FHIVV,Male,0,No,No,7,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,19.399999618530273,135.7999973297119,No
2748,2495-INZWQ,Male,0,No,No,4,No,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.54999923706055,178.1999969482422,Yes
2749,9086-YJYXS,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.19999694824219,2624.7998962402344,No
2750,1179-INLAT,Male,0,No,No,3,Yes,No,No,,,,,,,One year,Yes,Mailed check,19.450000762939453,58.35000228881836,No
2751,7909-FIOIY,Female,0,Yes,Yes,19,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.850000381469727,472.1500072479248,No
2752,4139-SUGLD,Male,0,Yes,Yes,31,No,,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.400001525878906,1097.400047302246,Yes
2753,6857-VWJDT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.6500015258789,95.6500015258789,Yes
2754,6351-SCJKT,Male,0,No,No,3,No,,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.349998474121094,124.04999542236328,No
2755,5468-BPMMO,Male,0,Yes,No,46,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,19.600000381469727,901.6000175476074,No
2756,5624-BQSSA,Female,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.950000762939453,20.950000762939453,Yes
2757,0197-PNKNK,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.44999694824219,5827.049789428711,No
2758,2439-QKJUL,Male,0,No,No,5,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.25,101.25,No
2759,1194-SPVSP,Male,0,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.649999618530273,19.649999618530273,No
2760,9534-NSXEM,Male,0,No,No,26,Yes,No,No,,,,,,,One year,Yes,Credit card (automatic),20.649999618530273,536.8999900817871,No
2761,2408-WITXK,Female,1,No,No,10,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.70000076293945,347.00000762939453,Yes
2762,8929-KSWIH,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.30000305175781,2482.5000762939453,No
2763,2250-IVBWA,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05000305175781,5187.2001953125,No
2764,1810-MVMAI,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.5999984741211,2027.9999542236328,No
2765,9506-UXUSK,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1500015258789,911.9500198364258,No
2766,1229-RCALF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7360.0,No
2767,3572-UOLYZ,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.80000305175781,3900.8001403808594,No
2768,1429-UYJSV,Female,0,No,No,12,Yes,No,No,,,,,,,One year,No,Mailed check,19.700000762939453,236.40000915527344,No
2769,5577-OTWWW,Female,0,No,No,15,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),19.75,296.25,Yes
2770,6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55000305175781,1573.3500518798828,Yes
2771,6366-XIVKZ,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.150001525878906,820.9500198364258,No
2772,3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4958.0,No
2773,2770-NSVDG,Male,0,Yes,No,24,No,,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.100000381469727,698.4000091552734,No
2774,9375-MHRRS,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.04999923706055,300.2999954223633,No
2775,2634-HCZGT,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.04999923706055,3182.649959564209,Yes
2776,7503-QQRVF,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.30000305175781,1188.800048828125,Yes
2777,4860-YZGZM,Male,0,No,No,10,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,20.0,200.0,No
2778,6599-GZWCM,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.6500015258789,970.4500198364258,No
2779,2691-NZETQ,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.3499984741211,768.1499862670898,Yes
2780,4404-HIBDJ,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.30000305175781,1857.5000762939453,Yes
2781,5533-NHFRF,Male,1,No,No,7,No,,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.400001525878906,310.80001068115234,No
2782,7037-MTYVW,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4000015258789,3245.2000579833984,No
2783,4760-THGOT,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.0999984741211,4046.299934387207,No
2784,7295-JOMMD,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.0999984741211,392.3999938964844,Yes
2785,4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9000015258789,2722.5000381469727,No
2786,6584-VQMYT,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.20000076293945,1517.4000205993652,No
2787,9838-BFCQT,Male,0,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Mailed check,26.100000381469727,1879.2000274658203,No
2788,2790-XUYMV,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.44999694824219,6066.949783325195,No
2789,0581-MDMPW,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.94999694824219,2134.7999267578125,No
2790,5013-SBUIH,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.6500015258789,5482.500076293945,Yes
2791,1023-BQXZE,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.3499984741211,4237.949913024902,No
2792,9163-GHAYE,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.849998474121094,732.7499771118164,No
2793,3904-UKFRE,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.0999984741211,320.3999938964844,No
2794,5353-WILCI,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.04999923706055,1569.3999786376953,No
2795,0709-TVGUR,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55000305175781,670.9500274658203,Yes
2796,0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.80000305175781,4939.00016784668,No
2797,6023-YEBUP,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.94999694824219,302.84999084472656,Yes
2798,7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9000015258789,949.0000152587891,Yes
2799,7009-PCARS,Male,0,No,Yes,55,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.100000381469727,1050.500020980835,No
2800,0519-DRGTI,Female,0,Yes,Yes,20,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.350000381469727,407.00000762939453,No
2801,1017-FBQMM,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05000305175781,6575.100189208984,No
2802,3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9000015258789,3356.800048828125,Yes
2803,1985-MBRYP,Female,0,No,No,43,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),19.649999618530273,844.9499835968018,No
2804,6158-DWPZT,Male,0,Yes,No,9,No,,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.100000381469727,216.90000343322754,Yes
2805,9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.849998474121094,3590.9999084472656,No
2806,3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.0999984741211,4993.799911499023,No
2807,1015-JPFYW,Male,0,No,Yes,7,Yes,No,No,,,,,,,One year,No,Mailed check,19.450000762939453,136.15000534057617,No
2808,6645-MXQJT,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.0999984741211,194.1999969482422,No
2809,4360-QRAVE,Male,1,No,No,37,No,,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.650001525878906,1356.0500564575195,No
2810,8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9000015258789,6753.500099182129,No
2811,5804-JMYIO,Female,0,Yes,Yes,39,Yes,No,No,,,,,,,Two year,No,Mailed check,19.75,770.25,No
2812,3763-GCZHZ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05000305175781,6867.300201416016,Yes
2813,6484-LATFU,Male,0,No,No,68,Yes,Yes,No,,,,,,,Two year,No,Mailed check,24.549999237060547,1669.3999481201172,No
2814,7599-NTMDP,Female,0,Yes,Yes,62,No,,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.70000076293945,3019.400047302246,No
2815,0772-GYEQQ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3499984741211,265.0499954223633,Yes
2816,0536-ACXIP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55000305175781,7887.6002197265625,No
2817,0936-NQLJU,Female,0,Yes,No,41,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.649999618530273,846.6499843597412,No
2818,4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.6500015258789,2744.8500442504883,Yes
2819,1575-KRZZE,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.20000076293945,220.8000030517578,No
2820,3251-YMVWZ,Male,0,No,No,53,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),24.049999237060547,1274.649959564209,No
